# metadata = MapMyCellsInput_10xWholeMouseBrain(CCN20230722)_HierarchicalMapping_UTC_1777211802468.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_SUPT", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "supertype", "cluster"]
# algorithm: 'hierarchical'; codebase: http://github.com/AllenInstitute/cell_type_mapper; version: 1.6.0
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
MC_SC_17_s01R_229,CS20230722_CLAS_24,24 MY Glut,0.4800,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2700,CS20230722_SUPT_0963,0963 NTS Phox2b Glut_5,0.2400,CS20230722_CLUS_4274,4274 NTS Phox2b Glut_5,3888,0.1300
MC_SC_17_s01R_230,CS20230722_CLAS_01,01 IT-ET Glut,0.4500,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.5000,CS20230722_SUPT_0093,0093 L5 ET CTX Glut_4,0.6200,CS20230722_CLUS_0374,0374 L5 ET CTX Glut_4,397,0.2200
MC_SC_17_s01R_231,CS20230722_CLAS_01,01 IT-ET Glut,0.9300,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.1600,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.9100,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.3700
MC_SC_17_s01R_232,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_009,009 L2/3 IT PIR-ENTl Glut,0.1800,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,0.3200,CS20230722_CLUS_0151,0151 L2/3 IT PIR-ENTl Glut_3,266,0.2600
MC_SC_17_s01R_233,CS20230722_CLAS_01,01 IT-ET Glut,0.3800,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.2400,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.7700,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.6900
MC_SC_17_s01R_234,CS20230722_CLAS_01,01 IT-ET Glut,0.2800,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.6400,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.9300,CS20230722_CLUS_0210,0210 MEA Slc17a7 Glut_2,161,0.2700
MC_SC_17_s01R_235,CS20230722_CLAS_01,01 IT-ET Glut,0.4500,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2100,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8600,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.4300
MC_SC_17_s01R_236,CS20230722_CLAS_01,01 IT-ET Glut,0.3600,CS20230722_SUBC_016,016 CA1-ProS Glut,0.2800,CS20230722_SUPT_0069,0069 CA1-ProS Glut_1,0.7200,CS20230722_CLUS_0270,0270 CA1-ProS Glut_1,359,0.2600
MC_SC_17_s01R_237,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.2700,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.8600,CS20230722_CLUS_0221,0221 LA-BLA-BMA-PA Glut_1,438,0.5500
MC_SC_17_s01R_238,CS20230722_CLAS_01,01 IT-ET Glut,0.4700,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.3700,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8400,CS20230722_CLUS_0206,0206 MEA Slc17a7 Glut_2,2548,0.3300
MC_SC_17_s01R_239,CS20230722_CLAS_01,01 IT-ET Glut,0.9800,CS20230722_SUBC_017,017 CA3 Glut,0.5600,CS20230722_SUPT_0077,0077 CA3 Glut_3,0.4900,CS20230722_CLUS_0311,0311 CA3 Glut_3,416,0.3500
MC_SC_17_s01R_240,CS20230722_CLAS_01,01 IT-ET Glut,0.4100,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.2100,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.6200,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.5100
MC_SC_17_s01R_241,CS20230722_CLAS_01,01 IT-ET Glut,0.4100,CS20230722_SUBC_017,017 CA3 Glut,0.2600,CS20230722_SUPT_0078,0078 CA3 Glut_4,0.3300,CS20230722_CLUS_0315,0315 CA3 Glut_4,421,0.3000
MC_SC_17_s01R_242,CS20230722_CLAS_24,24 MY Glut,0.4400,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.4400,CS20230722_SUPT_0964,0964 NTS Phox2b Glut_6,0.2700,CS20230722_CLUS_4280,4280 NTS Phox2b Glut_6,3939,0.1800
MC_SC_17_s01R_243,CS20230722_CLAS_01,01 IT-ET Glut,0.4200,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2700,CS20230722_SUPT_0046,0046 IT AON-TT-DP Glut_1,0.4300,CS20230722_CLUS_0168,0168 IT AON-TT-DP Glut_1,269,0.4300
MC_SC_17_s01R_244,CS20230722_CLAS_24,24 MY Glut,0.3100,CS20230722_SUBC_251,251 NTS Dbh Glut,0.3400,CS20230722_SUPT_1007,1007 NTS Dbh Glut_4,0.5700,CS20230722_CLUS_4548,4548 NTS Dbh Glut_4,3781,0.5700
MC_SC_17_s01R_245,CS20230722_CLAS_24,24 MY Glut,0.5600,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2900,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.5400,CS20230722_CLUS_4225,4225 NTS Phox2b Glut_1,3699,0.1500
MC_SC_17_s01R_246,CS20230722_CLAS_01,01 IT-ET Glut,0.3600,CS20230722_SUBC_017,017 CA3 Glut,0.6500,CS20230722_SUPT_0077,0077 CA3 Glut_3,0.3900,CS20230722_CLUS_0311,0311 CA3 Glut_3,416,0.3300
MC_SC_17_s01R_247,CS20230722_CLAS_23,23 P Glut,0.2900,CS20230722_SUBC_229,229 PB-NTS Phox2b Ebf3 Lmx1b Glut,0.3800,CS20230722_SUPT_0944,0944 PB-NTS Phox2b Ebf3 Lmx1b Glut_2,0.8700,CS20230722_CLUS_4164,4164 PB-NTS Phox2b Ebf3 Lmx1b Glut_2,4303,0.3300
MC_SC_17_s01R_248,CS20230722_CLAS_24,24 MY Glut,0.4100,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.4500,CS20230722_SUPT_0962,0962 NTS Phox2b Glut_4,0.1900,CS20230722_CLUS_4265,4265 NTS Phox2b Glut_4,3964,0.1400
MC_SC_17_s01R_249,CS20230722_CLAS_01,01 IT-ET Glut,0.4500,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4400,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.4200,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3600
MC_SC_17_s01R_250,CS20230722_CLAS_01,01 IT-ET Glut,0.9800,CS20230722_SUBC_017,017 CA3 Glut,0.3600,CS20230722_SUPT_0076,0076 CA3 Glut_2,0.2500,CS20230722_CLUS_0306,0306 CA3 Glut_2,436,0.2500
MC_SC_17_s01R_251,CS20230722_CLAS_01,01 IT-ET Glut,0.9800,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.4700,CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,0.6400,CS20230722_CLUS_0062,0062 L5 IT CTX Glut_3,193,0.5500
MC_SC_17_s01R_252,CS20230722_CLAS_01,01 IT-ET Glut,0.4100,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.3400,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.3800,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.3700
MC_SC_17_s01R_253,CS20230722_CLAS_01,01 IT-ET Glut,0.4000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2200,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.4300,CS20230722_CLUS_0076,0076 L4/5 IT CTX Glut_2,179,0.1400
MC_SC_17_s01R_254,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.3500,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.4300,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3700
MC_SC_17_s01R_255,CS20230722_CLAS_24,24 MY Glut,0.2900,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3800,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.6900,CS20230722_CLUS_4235,4235 NTS Phox2b Glut_1,15002,0.2000
MC_SC_17_s01R_256,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_017,017 CA3 Glut,0.3100,CS20230722_SUPT_0076,0076 CA3 Glut_2,0.5200,CS20230722_CLUS_0306,0306 CA3 Glut_2,436,0.3900
MC_SC_17_s01R_257,CS20230722_CLAS_01,01 IT-ET Glut,0.4700,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.4600,CS20230722_SUPT_0093,0093 L5 ET CTX Glut_4,0.3500,CS20230722_CLUS_0371,0371 L5 ET CTX Glut_4,394,0.2700
MC_SC_17_s01R_258,CS20230722_CLAS_01,01 IT-ET Glut,0.3400,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2800,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.3300,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.3300
MC_SC_17_s01R_259,CS20230722_CLAS_24,24 MY Glut,0.3100,CS20230722_SUBC_251,251 NTS Dbh Glut,0.2200,CS20230722_SUPT_1006,1006 NTS Dbh Glut_3,0.4300,CS20230722_CLUS_4543,4543 NTS Dbh Glut_3,3915,0.4300
MC_SC_17_s01R_260,CS20230722_CLAS_01,01 IT-ET Glut,0.9800,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.3200,CS20230722_SUPT_0091,0091 L5 ET CTX Glut_2,0.3100,CS20230722_CLUS_0364,0364 L5 ET CTX Glut_2,393,0.1700
MC_SC_17_s01R_261,CS20230722_CLAS_01,01 IT-ET Glut,0.5400,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.4300,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.6700,CS20230722_CLUS_0209,0209 MEA Slc17a7 Glut_2,488,0.3500
MC_SC_17_s01R_262,CS20230722_CLAS_01,01 IT-ET Glut,0.9800,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.2800,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.5300,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.2100
MC_SC_17_s01R_263,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2800,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.4100,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.3900
MC_SC_17_s01R_264,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_001,001 CLA-EPd-CTX Car3 Glut,0.1500,CS20230722_SUPT_0001,0001 CLA-EPd-CTX Car3 Glut_1,0.7900,CS20230722_CLUS_0003,0003 CLA-EPd-CTX Car3 Glut_1,130,0.4000
MC_SC_17_s01R_265,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.1600,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.8600,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.7600
MC_SC_17_s01R_266,CS20230722_CLAS_01,01 IT-ET Glut,0.5400,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.3200,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.8300,CS20230722_CLUS_0221,0221 LA-BLA-BMA-PA Glut_1,438,0.4100
MC_SC_17_s01R_267,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.3000,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.8400,CS20230722_CLUS_0226,0226 LA-BLA-BMA-PA Glut_1,447,0.5900
MC_SC_17_s01R_268,CS20230722_CLAS_24,24 MY Glut,0.4100,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.4000,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.6900,CS20230722_CLUS_4229,4229 NTS Phox2b Glut_1,3900,0.4900
MC_SC_17_s01R_269,CS20230722_CLAS_01,01 IT-ET Glut,0.5700,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.3000,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.8900,CS20230722_CLUS_0221,0221 LA-BLA-BMA-PA Glut_1,438,0.5000
MC_SC_17_s01R_270,CS20230722_CLAS_23,23 P Glut,0.3300,CS20230722_SUBC_229,229 PB-NTS Phox2b Ebf3 Lmx1b Glut,0.3800,CS20230722_SUPT_0943,0943 PB-NTS Phox2b Ebf3 Lmx1b Glut_1,0.5500,CS20230722_CLUS_4161,4161 PB-NTS Phox2b Ebf3 Lmx1b Glut_1,4309,0.3800
MC_SC_17_s01R_271,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4800,CS20230722_SUPT_0049,0049 IT AON-TT-DP Glut_4,0.2500,CS20230722_CLUS_0179,0179 IT AON-TT-DP Glut_4,282,0.2500
MC_SC_17_s01R_272,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.1700,CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,0.3200,CS20230722_CLUS_0095,0095 L4/5 IT CTX Glut_5,171,0.3100
MC_SC_17_s01R_273,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_017,017 CA3 Glut,0.5200,CS20230722_SUPT_0075,0075 CA3 Glut_1,0.6900,CS20230722_CLUS_0298,0298 CA3 Glut_1,429,0.3600
MC_SC_17_s01R_274,CS20230722_CLAS_01,01 IT-ET Glut,0.6200,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2700,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.3200,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.2400
MC_SC_17_s01R_275,CS20230722_CLAS_24,24 MY Glut,0.4900,CS20230722_SUBC_252,252 DMX VII Tbx20 Chol,0.3300,CS20230722_SUPT_1010,1010 DMX VII Tbx20 Chol_1,1.0000,CS20230722_CLUS_4554,4554 DMX VII Tbx20 Chol_1,3879,0.8500
MC_SC_17_s01R_276,CS20230722_CLAS_01,01 IT-ET Glut,0.4000,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2500,CS20230722_SUPT_0055,0055 MEA Slc17a7 Glut_1,0.2900,CS20230722_CLUS_0200,0200 MEA Slc17a7 Glut_1,466,0.1400
MC_SC_17_s01R_277,CS20230722_CLAS_24,24 MY Glut,0.4500,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2500,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.3500,CS20230722_CLUS_4293,4293 NTS Phox2b Glut_8,4252,0.1600
MC_SC_17_s01R_278,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2400,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.7100,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.1700
MC_SC_17_s01R_279,CS20230722_CLAS_24,24 MY Glut,0.5900,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3600,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.6400,CS20230722_CLUS_4292,4292 NTS Phox2b Glut_8,4249,0.2500
MC_SC_17_s01R_280,CS20230722_CLAS_01,01 IT-ET Glut,0.4400,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.2800,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.9100,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.8300
MC_SC_17_s01R_281,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2100,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.7800,CS20230722_CLUS_0074,0074 L4/5 IT CTX Glut_1,198,0.2500
MC_SC_17_s01R_282,CS20230722_CLAS_01,01 IT-ET Glut,0.3800,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4800,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.7700,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.7700
MC_SC_17_s01R_283,CS20230722_CLAS_24,24 MY Glut,0.4200,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3400,CS20230722_SUPT_0962,0962 NTS Phox2b Glut_4,0.2500,CS20230722_CLUS_4265,4265 NTS Phox2b Glut_4,3964,0.1700
MC_SC_17_s01R_284,CS20230722_CLAS_01,01 IT-ET Glut,0.5200,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2500,CS20230722_SUPT_0046,0046 IT AON-TT-DP Glut_1,0.2300,CS20230722_CLUS_0168,0168 IT AON-TT-DP Glut_1,269,0.2300
MC_SC_17_s01R_285,CS20230722_CLAS_01,01 IT-ET Glut,0.3800,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.1900,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.3500,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.3200
MC_SC_17_s01R_286,CS20230722_CLAS_24,24 MY Glut,0.3600,CS20230722_SUBC_251,251 NTS Dbh Glut,0.4300,CS20230722_SUPT_1006,1006 NTS Dbh Glut_3,0.3900,CS20230722_CLUS_4543,4543 NTS Dbh Glut_3,3915,0.3500
MC_SC_17_s01R_287,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_017,017 CA3 Glut,0.1700,CS20230722_SUPT_0078,0078 CA3 Glut_4,0.3400,CS20230722_CLUS_0315,0315 CA3 Glut_4,421,0.3200
MC_SC_17_s01R_288,CS20230722_CLAS_01,01 IT-ET Glut,0.6400,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.3300,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8500,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.3300
MC_SC_17_s01R_289,CS20230722_CLAS_24,24 MY Glut,0.2700,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2300,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.5200,CS20230722_CLUS_4229,4229 NTS Phox2b Glut_1,3900,0.2700
MC_SC_17_s01R_290,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,0.2200,CS20230722_SUPT_0012,0012 L5/6 IT TPE-ENT Glut_6,0.6300,CS20230722_CLUS_0032,0032 L5/6 IT TPE-ENT Glut_6,155,0.6300
MC_SC_17_s01R_291,CS20230722_CLAS_01,01 IT-ET Glut,0.4400,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.2700,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.9600,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.7900
MC_SC_17_s01R_292,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2300,CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,0.4700,CS20230722_CLUS_0095,0095 L4/5 IT CTX Glut_5,171,0.4400
MC_SC_17_s01R_293,CS20230722_CLAS_01,01 IT-ET Glut,0.7800,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.3700,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8700,CS20230722_CLUS_0206,0206 MEA Slc17a7 Glut_2,2548,0.4200
MC_SC_17_s01R_294,CS20230722_CLAS_24,24 MY Glut,0.4000,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3900,CS20230722_SUPT_0963,0963 NTS Phox2b Glut_5,0.3900,CS20230722_CLUS_4274,4274 NTS Phox2b Glut_5,3888,0.2400
MC_SC_17_s01R_295,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_017,017 CA3 Glut,0.3500,CS20230722_SUPT_0076,0076 CA3 Glut_2,0.3700,CS20230722_CLUS_0306,0306 CA3 Glut_2,436,0.2700
MC_SC_17_s01R_296,CS20230722_CLAS_01,01 IT-ET Glut,0.4700,CS20230722_SUBC_017,017 CA3 Glut,0.4100,CS20230722_SUPT_0077,0077 CA3 Glut_3,0.3800,CS20230722_CLUS_0311,0311 CA3 Glut_3,416,0.2800
MC_SC_17_s01R_297,CS20230722_CLAS_24,24 MY Glut,0.3700,CS20230722_SUBC_251,251 NTS Dbh Glut,0.2600,CS20230722_SUPT_1005,1005 NTS Dbh Glut_2,0.5200,CS20230722_CLUS_4541,4541 NTS Dbh Glut_2,3958,0.4000
MC_SC_17_s01R_298,CS20230722_CLAS_24,24 MY Glut,0.5300,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2800,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.3200,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.2000
MC_SC_17_s01R_299,CS20230722_CLAS_24,24 MY Glut,0.5300,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2900,CS20230722_SUPT_0961,0961 NTS Phox2b Glut_3,0.2000,CS20230722_CLUS_4254,4254 NTS Phox2b Glut_3,3956,0.1800
MC_SC_17_s01R_300,CS20230722_CLAS_01,01 IT-ET Glut,0.6900,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.3400,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.9800,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.8200
MC_SC_17_s01R_301,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.1700,CS20230722_SUPT_0093,0093 L5 ET CTX Glut_4,0.4700,CS20230722_CLUS_0374,0374 L5 ET CTX Glut_4,397,0.1900
MC_SC_17_s01R_302,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_016,016 CA1-ProS Glut,0.1900,CS20230722_SUPT_0069,0069 CA1-ProS Glut_1,0.5600,CS20230722_CLUS_0261,0261 CA1-ProS Glut_1,327,0.2100
MC_SC_17_s01R_303,CS20230722_CLAS_01,01 IT-ET Glut,0.4100,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2000,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.4600,CS20230722_CLUS_0210,0210 MEA Slc17a7 Glut_2,161,0.1800
MC_SC_17_s01R_304,CS20230722_CLAS_24,24 MY Glut,0.5500,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2600,CS20230722_SUPT_0964,0964 NTS Phox2b Glut_6,0.1800,CS20230722_CLUS_4280,4280 NTS Phox2b Glut_6,3939,0.1500
MC_SC_17_s01R_305,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_017,017 CA3 Glut,0.2300,CS20230722_SUPT_0077,0077 CA3 Glut_3,0.7000,CS20230722_CLUS_0310,0310 CA3 Glut_3,434,0.6500
MC_SC_17_s01R_306,CS20230722_CLAS_01,01 IT-ET Glut,0.4400,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.3400,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.8000,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.7900
MC_SC_17_s01R_307,CS20230722_CLAS_01,01 IT-ET Glut,0.4600,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.6600,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.4300,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3700
MC_SC_17_s01R_308,CS20230722_CLAS_01,01 IT-ET Glut,0.4800,CS20230722_SUBC_009,009 L2/3 IT PIR-ENTl Glut,0.1500,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,0.8200,CS20230722_CLUS_0153,0153 L2/3 IT PIR-ENTl Glut_3,292,0.3400
MC_SC_17_s01R_309,CS20230722_CLAS_01,01 IT-ET Glut,0.3800,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.2000,CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,0.7800,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,0.4100
MC_SC_17_s01R_310,CS20230722_CLAS_01,01 IT-ET Glut,0.7000,CS20230722_SUBC_009,009 L2/3 IT PIR-ENTl Glut,0.1100,CS20230722_SUPT_0041,0041 L2/3 IT PIR-ENTl Glut_3,0.6500,CS20230722_CLUS_0151,0151 L2/3 IT PIR-ENTl Glut_3,266,0.3100
MC_SC_17_s01R_311,CS20230722_CLAS_01,01 IT-ET Glut,0.8700,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.2100,CS20230722_SUPT_0095,0095 L5 ET CTX Glut_6,0.3600,CS20230722_CLUS_0382,0382 L5 ET CTX Glut_6,411,0.1800
MC_SC_17_s01R_312,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.5400,CS20230722_SUPT_0093,0093 L5 ET CTX Glut_4,0.5600,CS20230722_CLUS_0371,0371 L5 ET CTX Glut_4,394,0.3700
MC_SC_17_s01R_313,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2200,CS20230722_SUPT_0026,0026 L4/5 IT CTX Glut_4,0.2400,CS20230722_CLUS_0089,0089 L4/5 IT CTX Glut_4,153,0.2000
MC_SC_17_s01R_314,CS20230722_CLAS_01,01 IT-ET Glut,0.7900,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.4900,CS20230722_SUPT_0093,0093 L5 ET CTX Glut_4,0.4100,CS20230722_CLUS_0371,0371 L5 ET CTX Glut_4,394,0.3300
MC_SC_17_s01R_315,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2100,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.8000,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.5300
MC_SC_17_s01R_316,CS20230722_CLAS_01,01 IT-ET Glut,0.8400,CS20230722_SUBC_017,017 CA3 Glut,0.3700,CS20230722_SUPT_0075,0075 CA3 Glut_1,0.6700,CS20230722_CLUS_0300,0300 CA3 Glut_1,431,0.3600
MC_SC_17_s01R_317,CS20230722_CLAS_01,01 IT-ET Glut,0.4800,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2600,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.3200,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.2500
