Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,phox2b,ralyl,slc17a6,tenm2,ebf3,pcp4,slc32a1,tshz2,alcam,celf2,meis2,rph3a,robo1,slc5a7,syt1,zfhx3,Area
11695,MC_SC_17_s03L_11695,33,6,3,0,18,0,9,1,8,0,0,0,2,0,0,3,0,1,0,1016.0
11696,MC_SC_17_s03L_11696,33,6,3,0,1,0,5,0,3,0,0,0,2,0,0,2,0,0,4,1039.0
11697,MC_SC_17_s03L_11697,33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,219.0
11698,MC_SC_17_s03L_11698,33,5,3,0,6,0,7,0,4,2,0,1,0,0,0,1,0,1,3,1009.0
11699,MC_SC_17_s03L_11699,33,6,3,1,4,0,5,0,0,2,0,0,0,2,0,1,0,4,0,1326.0
11700,MC_SC_17_s03L_11700,33,4,3,0,14,0,29,0,6,0,1,3,0,4,6,3,0,2,6,1325.0
11701,MC_SC_17_s03L_11701,33,3,3,24,10,0,2,5,3,0,0,2,0,0,0,3,0,0,0,736.0
11702,MC_SC_17_s03L_11702,33,8,3,0,11,0,4,0,8,9,0,0,0,0,0,0,6,0,0,1262.0
11703,MC_SC_17_s03L_11703,33,5,3,0,12,0,0,3,1,1,0,0,1,0,0,0,0,0,2,740.0
11704,MC_SC_17_s03L_11704,33,3,1,0,9,0,4,0,6,2,0,0,0,0,0,1,0,2,1,812.0
11705,MC_SC_17_s03L_11705,33,3,2,0,8,0,13,0,9,0,2,1,0,0,0,0,0,0,2,1769.0
11706,MC_SC_17_s03L_11706,33,3,2,0,10,0,3,3,0,0,0,0,4,1,0,0,0,0,1,712.0
11707,MC_SC_17_s03L_11707,33,8,3,0,11,0,10,0,1,9,0,0,0,2,4,0,0,3,5,1942.0
11708,MC_SC_17_s03L_11708,33,1,1,0,3,0,0,20,13,0,0,0,1,1,0,0,0,0,0,759.0
11709,MC_SC_17_s03L_11709,33,8,5,0,16,0,22,0,4,3,2,1,2,2,1,0,0,2,3,1461.0
11710,MC_SC_17_s03L_11710,33,7,5,0,20,0,45,0,17,3,0,0,1,1,9,3,0,3,1,2985.0
11711,MC_SC_17_s03L_11711,33,2,2,28,15,0,2,0,0,0,0,0,1,1,0,4,0,5,2,4268.0
11712,MC_SC_17_s03L_11712,33,3,2,55,11,0,44,0,23,0,1,0,0,6,0,2,0,1,0,2505.0
11713,MC_SC_17_s03L_11713,33,2,1,0,2,0,5,9,6,0,3,2,3,0,0,0,0,1,1,702.0
11714,MC_SC_17_s03L_11714,33,1,1,7,1,0,6,0,3,0,0,0,0,1,0,2,0,1,0,682.0
11715,MC_SC_17_s03L_11715,33,8,7,0,21,0,15,0,3,5,0,0,0,0,25,1,1,3,4,2545.0
11716,MC_SC_17_s03L_11716,33,8,6,0,27,0,8,1,0,0,2,6,1,2,1,3,0,0,3,885.0
11717,MC_SC_17_s03L_11717,33,2,2,17,4,0,10,0,4,0,0,0,0,0,0,0,0,0,0,818.0
11718,MC_SC_17_s03L_11718,33,4,3,0,12,0,5,1,2,0,0,0,0,2,0,3,0,0,6,808.0
11719,MC_SC_17_s03L_11719,33,1,1,0,8,0,6,0,5,2,0,0,1,0,0,0,0,0,0,322.0
11720,MC_SC_17_s03L_11720,33,7,4,0,29,0,38,0,12,26,0,4,3,4,0,6,1,1,1,2013.0
11721,MC_SC_17_s03L_11721,33,6,4,24,20,0,1,0,2,2,0,0,1,0,0,0,0,3,1,3285.0
11722,MC_SC_17_s03L_11722,33,6,2,0,3,0,3,2,25,0,3,1,4,0,2,3,0,0,1,1117.0
11723,MC_SC_17_s03L_11723,33,7,3,0,15,0,42,0,5,12,0,0,3,0,36,6,1,4,0,2164.0
11724,MC_SC_17_s03L_11724,33,2,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,349.0
11725,MC_SC_17_s03L_11725,33,5,2,0,1,0,0,4,31,0,0,0,0,2,0,0,0,0,0,679.0
11726,MC_SC_17_s03L_11726,33,7,4,42,46,0,4,0,5,4,4,1,3,2,13,3,1,2,1,3730.0
11727,MC_SC_17_s03L_11727,33,8,6,40,10,0,10,5,8,0,0,0,2,0,6,1,0,3,1,1019.0
11728,MC_SC_17_s03L_11728,33,5,2,0,16,0,25,0,6,14,1,0,0,4,5,2,0,3,3,1111.0
11729,MC_SC_17_s03L_11729,33,2,2,0,11,0,11,0,9,0,6,0,1,1,0,2,0,0,3,1201.0
11730,MC_SC_17_s03L_11730,33,8,4,30,7,0,3,8,16,0,0,1,1,0,1,1,0,0,0,479.0
11731,MC_SC_17_s03L_11731,33,5,3,40,12,0,2,0,0,3,0,1,0,3,17,2,15,2,4,3183.0
11732,MC_SC_17_s03L_11732,33,6,4,0,30,0,23,0,2,16,0,1,0,5,2,5,0,3,6,1889.0
11733,MC_SC_17_s03L_11733,33,6,4,50,25,0,20,17,31,1,0,1,7,0,0,2,0,1,8,1274.0
11734,MC_SC_17_s03L_11734,33,6,3,0,6,0,19,3,22,4,0,0,0,1,1,0,2,0,1,1136.0
11735,MC_SC_17_s03L_11735,33,1,1,0,7,0,8,4,35,0,1,0,0,0,0,1,0,0,0,388.0
11736,MC_SC_17_s03L_11736,33,3,2,0,15,0,11,0,7,2,0,0,3,4,3,2,0,4,1,1347.0
11737,MC_SC_17_s03L_11737,33,3,2,1,6,0,9,0,0,1,0,3,2,1,1,0,0,1,5,521.0
11738,MC_SC_17_s03L_11738,33,1,1,0,5,0,8,0,3,0,5,0,1,0,0,2,2,0,3,576.0
11739,MC_SC_17_s03L_11739,33,8,3,19,14,0,6,2,2,0,0,0,1,0,0,3,0,0,1,708.0
11740,MC_SC_17_s03L_11740,33,3,1,0,3,0,9,0,1,2,1,1,2,0,0,0,1,0,0,349.0
11741,MC_SC_17_s03L_11741,33,5,5,0,20,1,11,0,7,20,0,0,2,1,2,0,0,0,0,1530.0
11742,MC_SC_17_s03L_11742,33,6,4,0,6,0,7,0,2,1,1,1,0,0,2,0,0,0,0,649.0
11743,MC_SC_17_s03L_11743,33,3,1,0,3,0,0,7,1,0,0,0,1,0,0,0,0,0,0,1025.0
11744,MC_SC_17_s03L_11744,33,2,2,0,19,0,11,0,2,13,0,2,0,0,4,2,0,6,0,816.0
11745,MC_SC_17_s03L_11745,33,7,3,1,7,0,52,0,10,24,1,0,3,2,6,4,1,7,0,1707.0
11746,MC_SC_17_s03L_11746,33,4,3,0,6,0,0,18,35,0,0,0,1,1,0,0,0,0,0,786.0
11747,MC_SC_17_s03L_11747,33,8,4,16,25,0,37,0,10,8,4,7,5,0,2,3,2,1,1,2795.0
11748,MC_SC_17_s03L_11748,33,5,4,0,12,0,11,2,1,7,1,0,0,0,2,0,0,0,0,969.0
11749,MC_SC_17_s03L_11749,33,8,6,42,38,0,76,0,3,5,2,1,2,0,128,5,17,1,4,4073.0
11750,MC_SC_17_s03L_11750,33,2,2,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,352.0
11751,MC_SC_17_s03L_11751,33,3,2,0,19,0,22,0,2,0,0,3,2,1,0,0,0,0,0,816.0
11752,MC_SC_17_s03L_11752,33,7,2,0,7,0,19,0,11,2,0,0,0,0,4,2,0,0,2,1489.0
11753,MC_SC_17_s03L_11753,33,4,1,0,13,6,22,13,2,2,2,1,7,0,10,1,2,2,2,978.0
11754,MC_SC_17_s03L_11754,33,3,2,0,7,0,31,0,0,9,2,0,0,0,1,1,0,1,0,1079.0
11755,MC_SC_17_s03L_11755,33,1,1,0,10,0,0,0,11,0,0,2,0,1,0,2,0,1,0,941.0
11756,MC_SC_17_s03L_11756,33,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,962.0
11757,MC_SC_17_s03L_11757,33,8,6,34,41,0,7,0,3,3,2,17,4,2,59,5,15,3,4,4068.0
11758,MC_SC_17_s03L_11758,33,7,4,41,20,0,10,0,3,3,0,0,0,0,9,3,5,3,3,2822.0
11759,MC_SC_17_s03L_11759,33,8,5,0,45,25,81,21,73,1,3,2,0,2,85,10,5,0,2,3301.0
11760,MC_SC_17_s03L_11760,33,2,1,0,11,0,20,0,8,0,0,0,2,1,0,2,0,0,0,730.0
11761,MC_SC_17_s03L_11761,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.0
11762,MC_SC_17_s03L_11762,33,8,5,21,24,0,0,0,10,0,0,0,0,0,26,0,0,3,2,1321.0
11763,MC_SC_17_s03L_11763,33,8,5,40,26,1,1,0,3,1,1,1,3,4,56,8,10,3,5,2087.0
11764,MC_SC_17_s03L_11764,33,6,3,0,12,0,28,0,0,0,0,0,1,1,0,2,0,0,2,1656.0
11765,MC_SC_17_s03L_11765,33,6,4,0,8,0,11,0,0,4,0,1,0,0,5,1,0,0,0,398.0
11766,MC_SC_17_s03L_11766,33,5,3,0,56,0,49,0,3,55,0,9,2,3,13,12,3,9,6,3506.0
11767,MC_SC_17_s03L_11767,33,4,3,1,19,1,22,0,6,1,2,0,0,0,1,2,0,0,4,1197.0
11768,MC_SC_17_s03L_11768,33,4,2,0,16,0,9,0,0,5,0,1,3,0,13,5,1,6,3,1564.0
11769,MC_SC_17_s03L_11769,33,7,3,36,24,1,10,0,5,2,0,0,0,0,3,1,3,2,0,3012.0
11770,MC_SC_17_s03L_11770,33,8,4,92,60,0,116,0,0,2,0,8,3,2,0,0,1,0,0,4645.0
11771,MC_SC_17_s03L_11771,33,5,2,0,20,0,26,0,3,5,0,0,1,1,7,8,0,0,3,2570.0
11772,MC_SC_17_s03L_11772,33,3,2,1,2,0,14,0,0,0,0,0,0,2,0,1,0,0,1,962.0
11773,MC_SC_17_s03L_11773,33,6,3,0,16,0,3,0,53,9,0,1,1,7,3,1,2,41,6,2528.0
11774,MC_SC_17_s03L_11774,33,1,1,9,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,809.0
11775,MC_SC_17_s03L_11775,33,6,3,0,45,0,1,0,16,2,0,0,0,0,1,0,0,6,0,2279.0
11776,MC_SC_17_s03L_11776,33,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1240.0
11777,MC_SC_17_s03L_11777,33,8,3,19,17,0,12,0,1,1,0,0,0,0,1,0,0,0,0,2297.0
11778,MC_SC_17_s03L_11778,33,5,4,0,16,0,26,0,5,11,0,2,2,3,0,6,1,12,7,2760.0
11779,MC_SC_17_s03L_11779,33,6,4,1,13,0,4,0,1,0,0,0,2,5,0,3,0,0,0,1419.0
11780,MC_SC_17_s03L_11780,33,1,1,1,2,0,8,1,7,2,0,0,0,0,0,0,0,0,0,1742.0
11781,MC_SC_17_s03L_11781,33,8,6,22,25,0,24,1,11,2,1,3,1,0,36,5,0,5,3,2450.0
11782,MC_SC_17_s03L_11782,33,8,4,80,19,0,7,0,5,1,0,0,3,1,4,5,1,0,3,2406.0
11783,MC_SC_17_s03L_11783,33,8,3,1,16,0,34,11,19,0,1,2,1,0,0,1,0,1,0,2574.0
11784,MC_SC_17_s03L_11784,33,8,4,0,73,0,68,0,7,52,0,2,3,3,2,0,0,3,1,3081.0
11785,MC_SC_17_s03L_11785,33,1,1,0,10,0,5,0,0,4,0,0,0,1,1,0,1,3,0,700.0
11786,MC_SC_17_s03L_11786,33,7,4,38,37,1,21,0,5,14,1,1,1,4,27,1,14,1,3,3090.0
11787,MC_SC_17_s03L_11787,33,7,3,47,28,0,37,0,2,6,0,2,2,0,50,0,6,3,1,2779.0
11788,MC_SC_17_s03L_11788,33,4,3,0,1,0,7,4,0,2,0,0,0,2,3,0,0,0,0,550.0
11789,MC_SC_17_s03L_11789,33,1,1,0,17,8,9,0,0,0,0,0,0,0,0,0,0,0,0,2709.0
11790,MC_SC_17_s03L_11790,33,8,5,0,32,1,25,0,5,29,0,3,1,4,13,6,3,7,3,1872.0
11791,MC_SC_17_s03L_11791,33,8,8,0,27,0,18,0,0,0,0,0,0,0,0,5,2,0,3,1490.0
11792,MC_SC_17_s03L_11792,33,1,1,0,4,0,22,0,1,1,2,0,0,0,0,2,0,0,0,959.0
11793,MC_SC_17_s03L_11793,33,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1054.0
11794,MC_SC_17_s03L_11794,33,1,1,14,6,0,5,0,0,0,0,0,0,0,0,1,3,0,0,422.0
11795,MC_SC_17_s03L_11795,33,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,238.0
11796,MC_SC_17_s03L_11796,33,2,1,1,4,0,13,0,8,0,0,0,0,0,2,1,0,3,0,738.0
11797,MC_SC_17_s03L_11797,33,8,5,46,39,2,51,0,1,1,0,1,4,1,64,6,8,1,3,3438.0
11798,MC_SC_17_s03L_11798,33,2,1,0,2,0,11,3,1,0,1,1,0,0,0,3,0,1,0,324.0
11799,MC_SC_17_s03L_11799,33,8,3,37,25,0,41,0,5,1,0,10,0,6,17,1,36,9,10,2163.0
11800,MC_SC_17_s03L_11800,33,8,3,0,39,0,8,0,31,9,0,0,0,2,3,3,3,3,0,3456.0
11801,MC_SC_17_s03L_11801,33,4,3,0,2,0,14,6,6,2,0,0,0,1,1,2,0,0,0,1053.0
11802,MC_SC_17_s03L_11802,33,7,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981.0
11803,MC_SC_17_s03L_11803,33,3,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,373.0
11804,MC_SC_17_s03L_11804,33,8,5,25,21,0,41,0,5,1,3,2,4,0,62,14,6,3,4,2721.0
11805,MC_SC_17_s03L_11805,33,5,3,0,39,0,38,0,9,30,0,1,9,1,13,0,1,5,1,1306.0
11806,MC_SC_17_s03L_11806,33,2,2,0,6,0,9,0,1,7,0,0,1,0,3,0,0,0,0,287.0
11807,MC_SC_17_s03L_11807,33,2,1,0,8,0,3,0,2,0,0,0,0,0,0,0,0,7,0,297.0
11808,MC_SC_17_s03L_11808,33,2,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,329.0
11809,MC_SC_17_s03L_11809,33,6,3,0,4,0,16,0,30,2,0,0,0,0,0,0,4,8,1,1424.0
11810,MC_SC_17_s03L_11810,34,7,4,8,5,11,7,0,3,3,0,0,0,2,2,7,4,0,0,3414.0
11811,MC_SC_17_s03L_11811,34,5,2,22,7,2,8,5,4,0,0,0,2,0,0,2,0,0,0,549.0
11812,MC_SC_17_s03L_11812,34,7,3,35,2,0,11,2,10,0,0,0,2,0,0,0,0,0,0,772.0
11813,MC_SC_17_s03L_11813,34,7,6,0,2,0,9,1,4,0,0,0,1,1,5,1,15,0,0,799.0
11814,MC_SC_17_s03L_11814,34,5,3,0,4,0,8,0,1,2,1,6,0,5,0,0,0,0,0,399.0
11815,MC_SC_17_s03L_11815,34,4,2,1,5,0,24,10,27,5,1,0,0,5,3,0,0,0,0,850.0
11816,MC_SC_17_s03L_11816,34,7,3,0,5,0,15,10,47,18,0,0,2,1,17,7,4,2,0,1758.0
11817,MC_SC_17_s03L_11817,34,3,2,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,679.0
11818,MC_SC_17_s03L_11818,34,7,3,0,8,0,23,0,14,0,0,0,0,1,1,0,0,0,0,397.0
11819,MC_SC_17_s03L_11819,34,7,4,2,6,0,5,2,1,5,0,0,0,0,0,0,0,0,0,561.0
11820,MC_SC_17_s03L_11820,34,4,2,0,0,0,3,0,7,1,0,0,0,9,1,0,0,3,2,214.0
11821,MC_SC_17_s03L_11821,34,3,2,0,0,0,12,0,49,0,1,0,3,0,5,0,0,2,0,1207.0
11822,MC_SC_17_s03L_11822,34,6,3,0,6,0,19,15,1,10,6,5,2,0,2,0,0,0,0,1029.0
11823,MC_SC_17_s03L_11823,34,7,3,0,11,0,3,3,28,21,0,0,0,0,5,0,3,0,0,1185.0
11824,MC_SC_17_s03L_11824,34,4,4,0,2,0,9,0,21,0,0,0,0,1,0,0,0,20,0,426.0
11825,MC_SC_17_s03L_11825,34,6,3,0,9,0,31,0,10,0,0,0,4,0,3,0,0,0,0,1407.0
11826,MC_SC_17_s03L_11826,34,1,1,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1015.0
11827,MC_SC_17_s03L_11827,34,5,3,21,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1030.0
11828,MC_SC_17_s03L_11828,34,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,579.0
11829,MC_SC_17_s03L_11829,34,2,1,0,2,0,6,0,6,0,0,0,0,0,0,0,0,2,0,164.0
11830,MC_SC_17_s03L_11830,34,5,2,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,309.0
11831,MC_SC_17_s03L_11831,34,2,2,0,1,0,12,0,10,2,0,0,1,0,6,0,0,0,0,933.0
11832,MC_SC_17_s03L_11832,34,7,6,0,10,0,57,0,28,4,0,0,3,2,6,0,0,0,0,1278.0
11833,MC_SC_17_s03L_11833,34,7,3,0,5,0,16,2,2,10,0,3,1,3,0,0,0,0,0,1062.0
11834,MC_SC_17_s03L_11834,34,3,2,0,4,0,9,9,7,2,0,0,0,0,0,0,0,0,0,603.0
11835,MC_SC_17_s03L_11835,34,3,2,0,1,0,8,0,1,4,0,0,1,2,3,0,0,0,0,478.0
11836,MC_SC_17_s03L_11836,34,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,731.0
11837,MC_SC_17_s03L_11837,34,5,3,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1015.0
11838,MC_SC_17_s03L_11838,34,7,3,1,11,0,14,0,0,8,0,0,0,0,0,1,1,0,0,1994.0
11839,MC_SC_17_s03L_11839,34,7,5,0,6,0,18,0,9,4,0,0,1,0,5,0,0,0,0,1162.0
11840,MC_SC_17_s03L_11840,34,7,5,0,9,0,31,0,1,42,5,4,1,2,78,0,0,0,0,1441.0
11841,MC_SC_17_s03L_11841,34,7,5,83,17,1,44,2,58,4,1,0,2,0,33,5,0,0,2,1718.0
11842,MC_SC_17_s03L_11842,34,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,573.0
11843,MC_SC_17_s03L_11843,34,7,2,1,3,0,15,0,1,5,0,0,0,2,0,0,0,0,0,265.0
11844,MC_SC_17_s03L_11844,34,1,1,8,0,0,2,0,9,2,0,0,0,0,0,0,0,0,0,224.0
11845,MC_SC_17_s03L_11845,34,4,3,1,1,0,9,7,0,4,0,0,0,0,0,0,0,0,1,923.0
11846,MC_SC_17_s03L_11846,34,5,2,0,2,0,11,0,0,6,0,0,0,0,0,1,2,0,0,2649.0
11847,MC_SC_17_s03L_11847,34,7,3,1,5,0,45,0,2,60,0,0,0,0,1,3,2,1,1,1790.0
11848,MC_SC_17_s03L_11848,34,3,2,0,5,0,14,0,0,2,0,1,1,2,0,0,0,0,1,302.0
11849,MC_SC_17_s03L_11849,34,7,7,0,1,0,13,0,0,3,0,0,0,0,0,2,0,0,0,1991.0
11850,MC_SC_17_s03L_11850,34,3,2,0,4,0,8,0,7,8,0,0,0,0,2,0,2,2,0,1288.0
11851,MC_SC_17_s03L_11851,34,4,3,0,7,0,24,1,13,1,0,1,3,1,0,2,0,1,0,606.0
11852,MC_SC_17_s03L_11852,34,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,307.0
11853,MC_SC_17_s03L_11853,34,1,1,0,1,0,4,0,0,1,0,0,0,2,2,0,0,0,0,221.0
11854,MC_SC_17_s03L_11854,34,7,5,0,3,0,26,0,3,6,0,0,2,0,15,2,1,2,0,2790.0
11855,MC_SC_17_s03L_11855,34,4,3,0,4,1,29,0,0,11,0,0,1,0,1,0,0,2,1,624.0
11856,MC_SC_17_s03L_11856,34,4,3,0,15,0,43,0,0,7,0,0,1,1,0,0,0,0,3,659.0
11857,MC_SC_17_s03L_11857,34,3,1,0,7,0,24,0,6,0,0,0,4,0,0,0,0,0,0,460.0
11858,MC_SC_17_s03L_11858,34,6,4,0,8,0,28,1,0,3,2,0,2,9,5,1,0,1,0,429.0
11859,MC_SC_17_s03L_11859,34,7,4,0,14,1,43,0,0,14,0,0,3,6,2,0,0,4,0,630.0
11860,MC_SC_17_s03L_11860,34,4,1,0,2,0,6,8,0,5,2,2,0,0,1,0,0,0,0,942.0
11861,MC_SC_17_s03L_11861,34,3,2,0,1,0,18,0,0,5,1,0,1,0,6,3,0,0,0,401.0
11862,MC_SC_17_s03L_11862,34,6,3,0,3,0,8,6,4,0,0,0,2,0,0,0,0,0,0,545.0
11863,MC_SC_17_s03L_11863,34,7,4,3,13,17,36,2,30,29,0,0,4,0,15,1,11,13,0,3144.0
11864,MC_SC_17_s03L_11864,34,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,496.0
11865,MC_SC_17_s03L_11865,34,7,2,0,5,0,5,1,2,22,0,1,0,0,15,1,0,0,0,779.0
11866,MC_SC_17_s03L_11866,34,3,1,30,12,0,7,1,22,1,0,0,0,0,2,2,0,0,0,1279.0
11867,MC_SC_17_s03L_11867,34,2,1,0,1,0,17,0,3,1,0,1,0,2,0,1,0,0,0,492.0
11868,MC_SC_17_s03L_11868,34,7,5,0,2,1,7,0,1,3,0,0,3,0,3,0,0,0,0,580.0
11869,MC_SC_17_s03L_11869,34,7,3,1,63,0,32,0,27,49,0,0,1,1,2,2,9,0,1,3691.0
11870,MC_SC_17_s03L_11870,34,4,3,0,6,0,26,3,0,9,1,0,1,0,2,0,0,0,0,1050.0
11871,MC_SC_17_s03L_11871,34,3,3,0,3,0,21,0,0,6,0,0,1,2,0,0,0,0,0,499.0
11872,MC_SC_17_s03L_11872,34,3,2,0,9,0,24,0,0,6,1,0,4,0,12,0,0,6,1,716.0
11873,MC_SC_17_s03L_11873,34,4,2,0,1,0,17,0,1,0,0,0,1,0,0,0,0,0,0,1059.0
11874,MC_SC_17_s03L_11874,34,7,5,0,14,0,24,0,8,11,0,2,5,0,1,2,0,1,0,737.0
11875,MC_SC_17_s03L_11875,34,7,3,1,31,0,26,0,1,6,1,0,0,0,2,5,1,0,0,1901.0
11876,MC_SC_17_s03L_11876,34,7,4,0,7,8,25,0,12,1,0,0,0,1,24,0,0,0,2,1781.0
11877,MC_SC_17_s03L_11877,34,5,2,0,11,0,27,0,2,7,4,0,2,3,5,0,0,0,0,884.0
11878,MC_SC_17_s03L_11878,34,4,2,40,7,0,9,2,12,0,0,0,2,0,0,0,0,0,0,1315.0
11879,MC_SC_17_s03L_11879,34,6,3,0,10,0,17,8,0,2,0,0,0,1,0,1,0,0,4,1797.0
11880,MC_SC_17_s03L_11880,34,3,2,0,10,0,34,0,0,1,0,0,0,2,1,0,0,5,0,1061.0
11881,MC_SC_17_s03L_11881,34,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,846.0
11882,MC_SC_17_s03L_11882,34,5,3,0,11,0,11,8,0,6,0,0,0,0,0,0,0,0,0,1367.0
11883,MC_SC_17_s03L_11883,34,2,2,0,9,0,17,0,0,1,0,1,0,1,0,0,0,0,0,640.0
11884,MC_SC_17_s03L_11884,34,3,2,1,4,0,33,0,1,0,0,0,0,0,2,2,0,10,2,1691.0
11885,MC_SC_17_s03L_11885,34,3,2,0,7,0,12,1,2,0,0,0,0,0,0,0,0,0,1,772.0
11886,MC_SC_17_s03L_11886,34,3,1,0,2,0,9,0,1,0,0,2,1,0,0,0,0,0,0,539.0
11887,MC_SC_17_s03L_11887,34,3,2,0,4,0,12,4,9,0,0,0,0,2,0,0,0,0,1,1037.0
11888,MC_SC_17_s03L_11888,34,2,1,0,5,0,38,0,0,0,0,0,0,1,2,0,0,0,0,844.0
11889,MC_SC_17_s03L_11889,34,1,1,0,28,0,32,4,0,0,0,1,8,0,0,2,0,6,0,1122.0
11890,MC_SC_17_s03L_11890,34,5,2,0,12,0,8,7,29,0,0,0,1,0,0,1,0,2,0,2315.0
11891,MC_SC_17_s03L_11891,34,3,2,0,1,0,16,0,0,0,0,0,0,0,0,0,0,4,0,1261.0
11892,MC_SC_17_s03L_11892,34,7,2,0,50,0,53,2,1,0,0,1,6,0,0,5,0,32,0,2482.0
11893,MC_SC_17_s03L_11893,34,4,2,0,10,0,18,7,3,0,0,3,3,1,0,1,0,2,4,1662.0
11894,MC_SC_17_s03L_11894,34,4,3,45,3,0,18,0,1,0,0,0,4,0,0,2,0,0,1,849.0
11895,MC_SC_17_s03L_11895,34,5,5,0,2,0,5,0,5,0,0,0,0,0,2,0,0,0,0,709.0
11896,MC_SC_17_s03L_11896,34,2,1,0,8,0,6,0,2,1,0,1,0,3,0,0,0,0,1,694.0
11897,MC_SC_17_s03L_11897,34,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,591.0
11898,MC_SC_17_s03L_11898,34,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,471.0
11899,MC_SC_17_s03L_11899,34,5,2,16,0,0,3,1,0,0,0,0,2,0,0,1,0,0,0,791.0
11900,MC_SC_17_s03L_11900,34,5,4,1,3,0,11,0,1,0,3,0,2,1,1,0,0,0,1,902.0
11901,MC_SC_17_s03L_11901,34,5,3,0,5,0,23,0,9,5,1,0,0,1,0,4,0,1,2,1266.0
11902,MC_SC_17_s03L_11902,34,7,5,61,2,0,13,3,8,1,0,0,1,0,6,1,0,0,0,2618.0
11903,MC_SC_17_s03L_11903,34,5,4,0,10,0,21,0,6,13,4,0,2,1,9,2,0,0,5,1701.0
11904,MC_SC_17_s03L_11904,34,4,2,25,2,0,1,2,10,0,0,0,0,0,0,3,0,0,0,496.0
11905,MC_SC_17_s03L_11905,34,4,3,0,9,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1514.0
11906,MC_SC_17_s03L_11906,34,5,3,41,6,0,8,7,2,0,1,0,0,0,0,5,0,3,1,912.0
11907,MC_SC_17_s03L_11907,34,7,4,0,7,0,24,0,11,7,1,0,2,2,10,2,0,1,0,2405.0
11908,MC_SC_17_s03L_11908,34,3,2,36,4,0,4,1,4,0,1,0,3,0,0,4,0,0,5,540.0
11909,MC_SC_17_s03L_11909,34,4,3,0,2,0,10,8,2,0,0,0,0,0,0,1,0,0,1,701.0
11910,MC_SC_17_s03L_11910,34,5,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1421.0
11911,MC_SC_17_s03L_11911,34,1,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,226.0
11912,MC_SC_17_s03L_11912,34,7,4,3,20,1,3,0,2,0,0,0,1,2,0,3,0,3,0,1017.0
11913,MC_SC_17_s03L_11913,34,4,3,0,5,0,8,0,0,0,0,0,2,0,0,0,0,0,0,727.0
11914,MC_SC_17_s03L_11914,34,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.0
11915,MC_SC_17_s03L_11915,34,4,3,0,10,0,27,0,1,0,0,0,0,1,1,0,0,2,0,983.0
11916,MC_SC_17_s03L_11916,34,1,1,13,2,0,0,0,5,0,0,2,3,1,0,0,0,0,4,373.0
11917,MC_SC_17_s03L_11917,34,1,1,24,13,0,6,0,15,0,0,1,1,0,0,0,0,1,1,760.0
11918,MC_SC_17_s03L_11918,34,2,1,0,1,0,2,2,0,0,1,1,0,0,0,0,0,0,0,239.0
11919,MC_SC_17_s03L_11919,34,5,3,17,9,0,0,0,25,0,0,0,1,1,0,0,0,1,0,893.0
11920,MC_SC_17_s03L_11920,34,2,1,0,1,0,0,10,4,1,1,0,2,0,0,0,0,0,1,551.0
11921,MC_SC_17_s03L_11921,34,2,1,1,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,360.0
11922,MC_SC_17_s03L_11922,34,1,1,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,13387.0
11923,MC_SC_17_s03L_11923,34,4,3,0,6,0,10,0,5,0,0,0,0,0,0,1,0,0,0,1015.0
